"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name","can","do","n_types","type_token_ratio"
"293",1038092,2964,335,3333,36,"not very good",3,"not very good","neg adv adj","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"294",1038093,2964,426,3332,36,"no Davy",2,"no Davy","co n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"295",1038122,2964,215,3334,36,"no that Stevie",3,"no that Stevie","co pro:rel n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"296",1038128,2964,428,3332,36,"no Davy",2,"no Davy","co n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"297",1038473,2964,231,3334,36,"not Fraser read it",4,"not Fraser read it","neg n:prop v pro:per","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown",FALSE,FALSE,4,1
"298",1038805,2964,376,3333,36,"not very good",3,"not very good","neg adv adj","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"299",1038844,2964,246,3334,36,"not write",2,"not write","neg v","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"300",1038901,2964,248,3334,36,"not write this book",4,"not write this book","neg v pro:dem n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,4,1
"301",1038948,2964,464,3332,36,"no no",2,"no","co","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown",FALSE,FALSE,1,0.5
"302",1038993,2964,252,3334,36,"no that puppy",3,"no that puppy","qn pro:dem n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"303",1039188,2964,261,3334,36,"hi don't play curtain",4,"hi do play curtain","co mod n n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown",FALSE,TRUE,4,1
"304",1040401,2964,456,3333,36,"no xxx have cracker",4,"no have cracker","co v n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,4,1
"305",1040592,2964,337,3334,36,"no Fraser no Fraser",4,"no Fraser","co n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,0.5
"306",1040641,2964,341,3334,36,"why not",2,"why not","adv:int neg","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"307",1040872,2964,575,3332,36,"no going away",3,"no go away","co part adv","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,3,1
"308",1041662,2964,402,3334,36,"no forgot put",3,"no forget put","co v v","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","trail off",NA,NA,NA,3,"Eng-NA",5,"eng","Brown",FALSE,FALSE,3,1
"309",1042540,2964,582,3333,36,"tape+recorder no more animal+cracker",4,"no more","qn qn","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,4,1
"310",1044088,2964,654,3333,36,"no no xxx piece a paper",6,"no piece of paper","qn n prep n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,5,0.833333333333333
"311",1044496,2964,550,3334,36,"not have coffee",3,"not have coffee","neg v n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"312",1045440,2964,815,3332,36,"no Papa",2,"no Papa","co n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"313",1045475,2964,728,3333,36,"xxx not Danny",3,"not Danny","neg n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,3,1
"314",1045526,2964,819,3332,36,"no that",2,"no that","qn pro:dem","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"315",1045593,2964,822,3332,36,"no more",2,"no more","qn pro:indef","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","trail off",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"316",1045973,2964,845,3332,36,"no yeah",2,"yeah","co","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown",FALSE,FALSE,2,1
"317",1046554,2964,644,3334,36,"no Fraser read it",4,"no Fraser read it","co n:prop v pro:per","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown",FALSE,FALSE,4,1
"318",1046926,2964,661,3334,36,"no Fraser drink all tea",5,"no Fraser drink all tea","co n:prop n qn n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown",FALSE,FALSE,5,1
"319",1047226,2964,904,3332,36,"no xxx see Judy",4,"no see Judy","co v n:prop","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,4,1
"320",1048160,2964,716,3334,36,"no put me in the wastebasket",6,"no put me in the","co v pro:obj prep det:art","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown",FALSE,FALSE,6,1
"321",1049354,2964,768,3334,36,"no put me in the wastebasket",6,"no put me in the","co v pro:obj prep det:art","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown",FALSE,FALSE,6,1
"322",1051071,2964,848,3334,36,"Fraser have not boot",4,"Fraser have not boot","n:prop v neg v","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,4,1
"323",1053895,2964,1158,3333,36,"no peanut+butter",2,"no","qn","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown",FALSE,FALSE,2,1
"324",1053935,2964,1161,3333,36,"no peanut+butter",2,"no","qn","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown",FALSE,FALSE,2,1
"325",1053949,2964,1162,3333,36,"no tomato soup",3,"no tomato soup","qn n n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"326",1054014,2964,1168,3333,36,"no clam chowder",3,"no clam chowder","qn n n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"327",1054249,2964,1183,3333,36,"no no",2,"no","co","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown",FALSE,FALSE,1,0.5
"328",1054326,2964,1189,3333,36,"no no",2,"no","co","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown",FALSE,FALSE,1,0.5
"329",1055812,2964,1164,3334,36,"no one sitting car",4,"no one sit car","qn pro:indef part n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown",FALSE,FALSE,4,1
"330",1058372,2964,1351,3334,36,"Cromer have no pocket",4,"Cromer have no pocket","n:prop v qn n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,4,1
"331",1058404,2964,1353,3334,36,"xxx have no pocket",4,"have no pocket","v qn n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,4,1
"332",1058489,2964,1357,3334,36,"Cromer have no pocket",4,"Cromer have no pocket","n:prop v qn n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,4,1
"333",1058533,2964,1359,3334,36,"Cromer have no pocket",4,"Cromer have no pocket","n:prop v qn n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,4,1
"334",1067395,2964,1766,3334,36,"not very good",3,"not very good","neg adv adj","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"335",1067458,2964,1769,3334,36,"not supper",2,"not supper","neg n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown",FALSE,FALSE,2,1
"336",1069598,2964,1877,3334,36,"no more toy",3,"no more toy","qn qn n","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown",FALSE,FALSE,3,1
"337",1072749,2964,2023,3334,36,"no Eve turn now",4,"no Eve turn now","co n:prop n adv","CHI","Eve","Target_Child",2964,21.0004312203536,"Eve","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown",FALSE,FALSE,4,1
"338",1507899,3255,10,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",54.106,52.205,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"339",1509324,3255,96,4145,47,"no Peter_Cottontail mommy",3,"no Peter_Cottontail mommy","co n:prop n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",295.441,290.055,"s",3,"Eng-NA",3,"eng","McCune",FALSE,FALSE,3,1
"340",1510113,3255,132,4145,47,"I can't open that up mommy",6,"I can open that up mommy","pro:sub mod adj pro:rel adv n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",392.11,384.163,"s",3,"Eng-NA",7,"eng","McCune",TRUE,FALSE,6,1
"341",1510186,3255,135,4145,47,"can't open that up mommy",5,"can open that up mommy","mod adj pro:rel adv n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",401.806,396.511,"s",3,"Eng-NA",6,"eng","McCune",TRUE,FALSE,5,1
"342",1512888,3255,244,4145,47,"don't have coat on baby no",6,"do have coat on baby no","mod v n adv n co","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",732.533,727.44,"s",3,"Eng-NA",7,"eng","McCune",FALSE,TRUE,6,1
"343",1512924,3255,245,4145,47,"mommy no don't have coat",5,"mommy no do have coat","n qn mod v n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",736.873,732.533,"s",3,"Eng-NA",6,"eng","McCune",FALSE,TRUE,5,1
"344",1513593,3255,274,4145,47,"I can't get that um",5,"I can get that","pro:sub mod v pro:dem","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",839.315,836.271,"s",3,"Eng-NA",5,"eng","McCune",TRUE,FALSE,5,1
"345",1513624,3255,275,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",840.478,839.315,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"346",1513635,3263,148,4154,47,"no fish",2,"no fish","co n","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"347",1513670,3263,150,4154,47,"no fish",2,"no fish","co n","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"348",1513711,3263,152,4154,47,"no fish",2,"no fish","co n","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"349",1514704,3255,320,4145,47,"no um pig one more mommy",6,"no pig one more mommy","co n det:num adv n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",935.018,927.668,"s",3,"Eng-NA",5,"eng","McCune",FALSE,FALSE,6,1
"350",1514793,3255,324,4145,47,"can't put him back",4,"can put him back","mod v pro:obj n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",943.936,941.328,"s",3,"Eng-NA",6,"eng","McCune",TRUE,FALSE,4,1
"351",1514875,3255,328,4145,47,"can't put him back mommy",5,"can put him back mommy","mod v pro:obj n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",958.995,955.296,"s",3,"Eng-NA",7,"eng","McCune",TRUE,FALSE,5,1
"352",1515313,3255,349,4145,47,"no pig",2,"no pig","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1011.783,1005.593,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"353",1515326,3255,350,4145,47,"can't come in",3,"can come in","mod v adv","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1013.24,1011.783,"s",3,"Eng-NA",4,"eng","McCune",TRUE,FALSE,3,1
"354",1515631,3255,358,4145,47,"can't open that pocketbook mommy",5,"can open that mommy","mod adj pro:rel n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1043.265,1038.541,"s",3,"Eng-NA",5,"eng","McCune",TRUE,FALSE,5,1
"355",1515833,3263,269,4154,47,"no un",2,"no","co","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","McCune",FALSE,FALSE,2,1
"356",1516606,3255,392,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1167.608,1165.418,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"357",1516641,3263,313,4154,47,"no bottle",2,"no bottle","co n","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"358",1516765,3263,320,4154,47,"no juice",2,"no juice","co n","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"359",1516810,3263,322,4154,47,"no juice",2,"no juice","co n","CHI","Laura","Target_Child",3263,21.0004312203536,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"360",1517142,3255,411,4145,47,"don't eat skin part",4,"do eat skin part","mod v n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1244.64,1239.026,"s",3,"Eng-NA",5,"eng","McCune",FALSE,TRUE,4,1
"361",1518222,3255,452,4145,47,"baby don't want that",4,"baby do want that","n mod v pro:dem","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1356.15,1350.436,"s",3,"Eng-NA",5,"eng","McCune",FALSE,TRUE,4,1
"362",1519055,3255,480,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1455.218,1451.231,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"363",1519668,3255,502,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1541.196,1539.528,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"364",1520028,3267,260,4162,47,"oh no",2,"oh no","co co","CHI","Jase","Target_Child",3267,21.0004312203536,"Jase","male","declarative",1135.366,1133.465,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"365",1520111,3255,518,4145,47,"can't close that mommy",4,"can close that mommy","mod adj pro:rel n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1601.546,1597.69,"s",3,"Eng-NA",5,"eng","McCune",TRUE,FALSE,4,1
"366",1523001,3255,639,4145,47,"can't put that on plate mommy",6,"can put that on plate mommy","mod v pro:rel adv n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",1999.84,1997.066,"s",3,"Eng-NA",8,"eng","McCune",TRUE,FALSE,6,1
"367",1523195,3255,646,4145,47,"can't put it on plate mommy",6,"can put it on plate mommy","mod v pro:per adv n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2024.345,2021.183,"s",3,"Eng-NA",8,"eng","McCune",TRUE,FALSE,6,1
"368",1523233,3255,647,4145,47,"can't put that on plate mommy",6,"can put that on plate mommy","mod v pro:rel adv n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2028.151,2024.345,"s",3,"Eng-NA",8,"eng","McCune",TRUE,FALSE,6,1
"369",1523885,3255,671,4145,47,"can't put that on there mommy",6,"can put that on there mommy","mod v pro:rel adv adv n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2136.718,2132.858,"s",3,"Eng-NA",8,"eng","McCune",TRUE,FALSE,6,1
"370",1523921,3255,672,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2138.74,2136.718,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"371",1524829,3255,705,4145,47,"no clean a little bit more",6,"no clean a little bit more","co adj det:art adj n pro:indef","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2242.18,2237.62,"s",3,"Eng-NA",6,"eng","McCune",FALSE,FALSE,6,1
"372",1525029,3255,712,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2269.551,2267.905,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"373",1525056,3255,713,4145,47,"no mommy um",3,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2274.713,2269.551,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,3,1
"374",1526551,3255,766,4145,47,"can't put that on table mommy",6,"can put that on table mommy","mod v pro:rel adv n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2453.063,2444.928,"s",3,"Eng-NA",8,"eng","McCune",TRUE,FALSE,6,1
"375",1526852,3255,772,4145,47,"can't put that on table mommy",6,"can put that on table mommy","mod v pro:rel adv n n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2461.96,2458.191,"s",3,"Eng-NA",8,"eng","McCune",TRUE,FALSE,6,1
"376",1527104,3255,780,4145,47,"no I'll clean this shirt up mommy",7,"no I clean this shirt up mommy","co pro:sub adj det:dem n adv n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2480.426,2473.835,"s",3,"Eng-NA",8,"eng","McCune",FALSE,FALSE,7,1
"377",1527394,3255,790,4145,47,"no mommy",2,"no mommy","co n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2507.713,2504.353,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"378",1527557,3255,796,4145,47,"not that thing",3,"not that thing","neg pro:rel n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2524.9,2520.923,"s",3,"Eng-NA",3,"eng","McCune",FALSE,FALSE,3,1
"379",1527618,3255,799,4145,47,"not that",2,"not that","neg pro:dem","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2528.841,2526.005,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"380",1527752,3255,807,4145,47,"can't um sit up there um",6,"can sit up there","mod v adv adv","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2557.373,2554.14,"s",3,"Eng-NA",5,"eng","McCune",TRUE,FALSE,5,0.833333333333333
"381",1527815,3255,810,4145,47,"can't sit up there",4,"can sit up there","mod v adv adv","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2563.785,2561.141,"s",3,"Eng-NA",5,"eng","McCune",TRUE,FALSE,4,1
"382",1528323,3255,833,4145,47,"can't sit up there mommy",5,"can sit up there mommy","mod v adv adv n","CHI","Alice","Target_Child",3255,21.0004312203536,"Alice","female","declarative",2621.946,2619.525,"s",3,"Eng-NA",6,"eng","McCune",TRUE,FALSE,5,1
"383",1528375,3270,320,4171,47,"no un",2,"no","co","CHI","Rick","Target_Child",3270,21.0004312203536,"Rick","male","declarative",696.543,689.303,"s",3,"Eng-NA",1,"eng","McCune",FALSE,FALSE,2,1
"384",1528513,3270,330,4171,47,"no more",2,"no more","co pro:indef","CHI","Rick","Target_Child",3270,21.0004312203536,"Rick","male","declarative",739.52,737.885,"s",3,"Eng-NA",2,"eng","McCune",FALSE,FALSE,2,1
"385",1537371,3270,792,4171,47,"no un",2,"no","co","CHI","Rick","Target_Child",3270,21.0004312203536,"Rick","male","declarative",1911.316,1909.895,"s",3,"Eng-NA",1,"eng","McCune",FALSE,FALSE,2,1
"386",2528488,3988,219,6407,56,"no xxx",2,"no","co","CHI","Jeff","Target_Child",3988,21.0004312203536,"Jeff","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Warren",FALSE,FALSE,2,1
"387",2756258,4547,22,6499,60,"gai no xxx",3,"","","CHI","Dale","Target_Child",4547,21.0004312203536,"Dale","female","declarative",76.972,70.54,"s",3,"Eng-NA",NA,"eng","Bernstein",FALSE,FALSE,3,1
"388",3862212,5653,505,10384,85,"no no no no get out peepees",7,"no get out peepees","co v adv chi","CHI","Jon","Target_Child",5653,21.0004312203536,"Jon","female","declarative",NA,NA,NA,4,"Clinical-MOR",4,"eng","Feldman",FALSE,FALSE,4,0.571428571428571
"389",3863436,5653,562,10384,85,"no way",2,"no way","qn n","CHI","Jon","Target_Child",5653,21.0004312203536,"Jon","female","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",FALSE,FALSE,2,1
"390",3864331,5653,604,10384,85,"no banakick",2,"no banakick","co uni","CHI","Jon","Target_Child",5653,21.0004312203536,"Jon","female","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",FALSE,FALSE,2,1
"391",3866837,5709,43,10407,85,"they don't fit",3,"they do fit","pro:sub mod v","CHI","FIN","Target_Child",5709,21.0004312203536,"FIN","female","declarative",NA,NA,NA,4,"Clinical-MOR",5,"eng","Feldman",FALSE,TRUE,3,1
"392",3866866,5709,44,10407,85,"they don't fit",3,"they do fit","pro:sub mod v","CHI","FIN","Target_Child",5709,21.0004312203536,"FIN","female","declarative",NA,NA,NA,4,"Clinical-MOR",5,"eng","Feldman",FALSE,TRUE,3,1
"393",3867475,5653,757,10384,85,"no no",2,"no","co","CHI","Jon","Target_Child",5653,21.0004312203536,"Jon","female","imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",1,"eng","Feldman",FALSE,FALSE,1,0.5
"394",3868227,5701,256,10404,85,"mine no no",3,"mine no","n co","CHI","Ste","Target_Child",5701,21.0004312203536,"Ste","female","imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",FALSE,FALSE,2,0.666666666666667
"395",3873070,5701,543,10404,85,"can't",1,"can","mod","CHI","Ste","Target_Child",5701,21.0004312203536,"Ste","female","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",TRUE,FALSE,1,1
"396",3886079,5750,60,10442,85,"no take him",3,"no take him","co v pro:obj","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",3,"eng","Feldman",FALSE,FALSE,3,1
"397",3886096,5750,61,10442,85,"no give me that",4,"no give me that","co v pro:obj pro:dem","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",4,"eng","Feldman",FALSE,FALSE,4,1
"398",3887788,5750,151,10442,85,"I don't wanna that is all",6,"I do want that be all","pro:sub mod v pro:dem cop pro:indef","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",9,"eng","Feldman",FALSE,TRUE,6,1
"399",3888098,5750,166,10442,85,"no that is not marker",5,"no that be not mark","qn pro:dem cop neg n","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",8,"eng","Feldman",FALSE,FALSE,5,1
"400",3889466,5750,235,10442,85,"mom no no no no",5,"mom no","n co","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",FALSE,FALSE,2,0.4
"401",3889602,5750,242,10442,85,"no want truck",3,"no want truck","co v n","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",3,"eng","Feldman",FALSE,FALSE,3,1
"402",3889640,5750,244,10442,85,"no want truck",3,"no want truck","co v n","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",3,"eng","Feldman",FALSE,FALSE,3,1
"403",3889980,5750,257,10442,85,"I can't see move",4,"I can see move","pro:sub mod v n","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",5,"eng","Feldman",TRUE,FALSE,4,1
"404",3890765,5750,299,10442,85,"can't mommy",2,"can mommy","mod n","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",3,"eng","Feldman",TRUE,FALSE,2,1
"405",3890794,5750,301,10442,85,"can't",1,"can","mod","CHI","BEY","Target_Child",5750,21.0004312203536,"BEY",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",TRUE,FALSE,1,1
